loss,elapsed_budget,elapsed_time,error,pseudotime,num_objectives,info/sub-optim,seed,symmetry,n_iterations,function_class,parametrization,dimension,budget,num_workers,batch_mode,optimizer_name
-624.0728734264243,25.0,27.121452569961548,,25.0,1.0,Cobyla,-1,0,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-624.0728734264243,25.0,22.185516834259033,,25.0,1.0,Cobyla,-1,1,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-250.85321685932112,25.0,23.033778429031372,,25.0,1.0,Cobyla,-1,2,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-241.7721913198565,25.0,22.854111909866333,,25.0,1.0,Cobyla,-1,3,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-241.7721913198565,25.0,26.74918842315674,,25.0,1.0,Cobyla,-1,4,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-579.784405389223,25.0,23.569002389907837,,25.0,1.0,Cobyla,-1,5,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-241.7721913198565,25.0,23.555652618408203,,25.0,1.0,Cobyla,-1,6,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
inf,25.0,2.0727076530456543,,25.0,1.0,Cobyla,-1,7,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-579.784405389223,25.0,23.214193105697632,,25.0,1.0,Cobyla,-1,8,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-64.65835116314862,25.0,23.283316612243652,,25.0,1.0,Cobyla,-1,9,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-317.27752870646316,25.0,23.32653522491455,,25.0,1.0,Cobyla,-1,10,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-361.5201392869419,25.0,23.25727081298828,,25.0,1.0,Cobyla,-1,11,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-624.0728734264243,25.0,23.114859104156494,,25.0,1.0,Cobyla,-1,12,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-624.0728734264243,25.0,21.43435502052307,,25.0,1.0,Cobyla,-1,13,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
inf,25.0,2.4587900638580322,,25.0,1.0,Cobyla,-1,14,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-325.8168996563288,25.0,23.10625958442688,,25.0,1.0,Cobyla,-1,15,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-241.7721913198565,25.0,23.430729389190674,,25.0,1.0,Cobyla,-1,16,1,Irrigation,irrigation8,8,25,1,True,NGOpt10
-624.0728734264243,25.0,23.34591794013977,,25.0,1.0,,-1,0,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-624.0728734264243,25.0,23.444401025772095,,25.0,1.0,,-1,1,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-250.85321685932112,25.0,23.749654531478882,,25.0,1.0,,-1,2,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-241.7721913198565,25.0,23.327316522598267,,25.0,1.0,,-1,3,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-241.7721913198565,25.0,28.029932498931885,,25.0,1.0,,-1,4,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-579.784405389223,25.0,23.617653608322144,,25.0,1.0,,-1,5,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-241.7721913198565,25.0,23.733494997024536,,25.0,1.0,,-1,6,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
inf,25.0,2.355578660964966,,25.0,1.0,,-1,7,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-579.784405389223,25.0,23.300466060638428,,25.0,1.0,,-1,8,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-64.65835116314862,25.0,23.783771991729736,,25.0,1.0,,-1,9,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-317.27752870646316,25.0,23.40341830253601,,25.0,1.0,,-1,10,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-361.5201392869419,25.0,23.68188214302063,,25.0,1.0,,-1,11,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-624.0728734264243,25.0,23.57718539237976,,25.0,1.0,,-1,12,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-624.0728734264243,25.0,24.492745637893677,,25.0,1.0,,-1,13,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
inf,25.0,2.2676777839660645,,25.0,1.0,,-1,14,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-325.8168996563288,25.0,23.64707851409912,,25.0,1.0,,-1,15,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-241.7721913198565,25.0,21.333122730255127,,25.0,1.0,,-1,16,1,Irrigation,irrigation8,8,25,1,True,CMandAS2
-624.0728734264243,25.0,21.412391424179077,,25.0,1.0,CMAbounded,-1,0,1,Irrigation,irrigation8,8,25,1,True,CMA
-624.0728734264243,25.0,23.38071060180664,,25.0,1.0,CMAbounded,-1,1,1,Irrigation,irrigation8,8,25,1,True,CMA
-250.85321685932112,25.0,23.695400953292847,,25.0,1.0,CMAbounded,-1,2,1,Irrigation,irrigation8,8,25,1,True,CMA
-241.7721913198565,25.0,23.860058784484863,,25.0,1.0,CMAbounded,-1,3,1,Irrigation,irrigation8,8,25,1,True,CMA
-241.7721913198565,25.0,24.135801792144775,,25.0,1.0,CMAbounded,-1,4,1,Irrigation,irrigation8,8,25,1,True,CMA
-579.784405389223,25.0,27.20172953605652,,25.0,1.0,CMAbounded,-1,5,1,Irrigation,irrigation8,8,25,1,True,CMA
-241.7721913198565,25.0,24.082552194595337,,25.0,1.0,CMAbounded,-1,6,1,Irrigation,irrigation8,8,25,1,True,CMA
inf,25.0,2.204000949859619,,25.0,1.0,CMAbounded,-1,7,1,Irrigation,irrigation8,8,25,1,True,CMA
-579.784405389223,25.0,24.107739448547363,,25.0,1.0,CMAbounded,-1,8,1,Irrigation,irrigation8,8,25,1,True,CMA
-64.65835116314862,25.0,23.46350622177124,,25.0,1.0,CMAbounded,-1,9,1,Irrigation,irrigation8,8,25,1,True,CMA
-317.27752870646316,25.0,24.162309646606445,,25.0,1.0,CMAbounded,-1,10,1,Irrigation,irrigation8,8,25,1,True,CMA
-361.5201392869419,25.0,23.66021466255188,,25.0,1.0,CMAbounded,-1,11,1,Irrigation,irrigation8,8,25,1,True,CMA
-624.0728734264243,25.0,23.651244163513184,,25.0,1.0,CMAbounded,-1,12,1,Irrigation,irrigation8,8,25,1,True,CMA
-624.0728734264243,25.0,27.34122323989868,,25.0,1.0,CMAbounded,-1,13,1,Irrigation,irrigation8,8,25,1,True,CMA
inf,25.0,2.3854289054870605,,25.0,1.0,CMAbounded,-1,14,1,Irrigation,irrigation8,8,25,1,True,CMA
-325.8168996563288,25.0,24.25236964225769,,25.0,1.0,CMAbounded,-1,15,1,Irrigation,irrigation8,8,25,1,True,CMA
-241.7721913198565,25.0,23.934919834136963,,25.0,1.0,CMAbounded,-1,16,1,Irrigation,irrigation8,8,25,1,True,CMA
-624.0728734264243,25.0,23.63587474822998,,25.0,1.0,,-1,0,1,Irrigation,irrigation8,8,25,1,True,DE
-624.0728734264243,25.0,25.91563320159912,,25.0,1.0,,-1,1,1,Irrigation,irrigation8,8,25,1,True,DE
-250.85321685932112,25.0,23.862934827804565,,25.0,1.0,,-1,2,1,Irrigation,irrigation8,8,25,1,True,DE
-241.7721913198565,25.0,23.20547127723694,,25.0,1.0,,-1,3,1,Irrigation,irrigation8,8,25,1,True,DE
-241.7721913198565,25.0,26.708898305892944,,25.0,1.0,,-1,4,1,Irrigation,irrigation8,8,25,1,True,DE
-579.784405389223,25.0,24.094676971435547,,25.0,1.0,,-1,5,1,Irrigation,irrigation8,8,25,1,True,DE
-241.7721913198565,25.0,23.945475339889526,,25.0,1.0,,-1,6,1,Irrigation,irrigation8,8,25,1,True,DE
inf,25.0,1.8209173679351807,,25.0,1.0,,-1,7,1,Irrigation,irrigation8,8,25,1,True,DE
-579.784405389223,25.0,28.05112934112549,,25.0,1.0,,-1,8,1,Irrigation,irrigation8,8,25,1,True,DE
-64.65835116314862,25.0,23.89727210998535,,25.0,1.0,,-1,9,1,Irrigation,irrigation8,8,25,1,True,DE
-317.27752870646316,25.0,24.207469701766968,,25.0,1.0,,-1,10,1,Irrigation,irrigation8,8,25,1,True,DE
-361.5201392869419,25.0,26.845981121063232,,25.0,1.0,,-1,11,1,Irrigation,irrigation8,8,25,1,True,DE
-624.0728734264243,25.0,24.345738887786865,,25.0,1.0,,-1,12,1,Irrigation,irrigation8,8,25,1,True,DE
-624.0728734264243,25.0,23.368191480636597,,25.0,1.0,,-1,13,1,Irrigation,irrigation8,8,25,1,True,DE
inf,25.0,1.9446723461151123,,25.0,1.0,,-1,14,1,Irrigation,irrigation8,8,25,1,True,DE
-325.8168996563288,25.0,27.674185514450073,,25.0,1.0,,-1,15,1,Irrigation,irrigation8,8,25,1,True,DE
-241.7721913198565,25.0,23.673600673675537,,25.0,1.0,,-1,16,1,Irrigation,irrigation8,8,25,1,True,DE
-624.0728734264243,25.0,23.909082651138306,,25.0,1.0,,-1,0,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-624.0728734264243,25.0,27.777801513671875,,25.0,1.0,,-1,1,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-250.85321685932112,25.0,20.084847688674927,,25.0,1.0,,-1,2,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-241.7721913198565,25.0,23.85930562019348,,25.0,1.0,,-1,3,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-241.7721913198565,25.0,25.359244346618652,,25.0,1.0,,-1,4,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-579.784405389223,25.0,24.12363624572754,,25.0,1.0,,-1,5,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-241.7721913198565,25.0,24.11408805847168,,25.0,1.0,,-1,6,1,Irrigation,irrigation8,8,25,1,True,MetaModel
inf,25.0,2.628951072692871,,25.0,1.0,,-1,7,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-579.784405389223,25.0,24.45256757736206,,25.0,1.0,,-1,8,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-64.65835116314862,25.0,24.04912757873535,,25.0,1.0,,-1,9,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-317.27752870646316,25.0,24.069364547729492,,25.0,1.0,,-1,10,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-361.5201392869419,25.0,24.547121047973633,,25.0,1.0,,-1,11,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-624.0728734264243,25.0,27.836586952209473,,25.0,1.0,,-1,12,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-624.0728734264243,25.0,23.62220549583435,,25.0,1.0,,-1,13,1,Irrigation,irrigation8,8,25,1,True,MetaModel
inf,25.0,2.2759294509887695,,25.0,1.0,,-1,14,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-325.8168996563288,25.0,24.08232021331787,,25.0,1.0,,-1,15,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-241.7721913198565,25.0,23.83151340484619,,25.0,1.0,,-1,16,1,Irrigation,irrigation8,8,25,1,True,MetaModel
-624.0728734264243,50.0,51.49076223373413,,50.0,1.0,Cobyla,-1,0,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-624.0728734264243,50.0,47.5116446018219,,50.0,1.0,Cobyla,-1,1,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-250.85321685932112,50.0,51.363683462142944,,50.0,1.0,Cobyla,-1,2,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-241.7721913198565,50.0,48.156678915023804,,50.0,1.0,Cobyla,-1,3,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-241.7721913198565,50.0,43.45181083679199,,50.0,1.0,Cobyla,-1,4,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-579.784405389223,50.0,44.936638593673706,,50.0,1.0,Cobyla,-1,5,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-241.7721913198565,50.0,46.82376289367676,,50.0,1.0,Cobyla,-1,6,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
inf,50.0,3.965744733810425,,50.0,1.0,Cobyla,-1,7,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-579.784405389223,50.0,50.37974309921265,,50.0,1.0,Cobyla,-1,8,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-64.65835116314862,50.0,47.665132999420166,,50.0,1.0,Cobyla,-1,9,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-317.27752870646316,50.0,47.47776508331299,,50.0,1.0,Cobyla,-1,10,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-361.5201392869419,50.0,51.84092164039612,,50.0,1.0,Cobyla,-1,11,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-624.0728734264243,50.0,45.799476146698,,50.0,1.0,Cobyla,-1,12,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-624.0728734264243,50.0,41.4272255897522,,50.0,1.0,Cobyla,-1,13,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
inf,50.0,7.0473620891571045,,50.0,1.0,Cobyla,-1,14,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-325.8168996563288,50.0,46.61240267753601,,50.0,1.0,Cobyla,-1,15,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-241.7721913198565,50.0,41.85649085044861,,50.0,1.0,Cobyla,-1,16,1,Irrigation,irrigation8,8,50,1,True,NGOpt10
-624.0728734264243,50.0,43.3262243270874,,50.0,1.0,,-1,0,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-624.0728734264243,50.0,51.5811231136322,,50.0,1.0,,-1,1,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-250.85321685932112,50.0,46.6691837310791,,50.0,1.0,,-1,2,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-241.7721913198565,50.0,47.37996530532837,,50.0,1.0,,-1,3,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-241.7721913198565,50.0,51.725411891937256,,50.0,1.0,,-1,4,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-579.784405389223,50.0,110.96720027923584,,50.0,1.0,,-1,5,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-241.7721913198565,50.0,107.19140124320984,,50.0,1.0,,-1,6,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
inf,50.0,9.633629083633423,,50.0,1.0,,-1,7,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-579.784405389223,50.0,107.19315648078918,,50.0,1.0,,-1,8,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-64.65835116314862,50.0,66.05849552154541,,50.0,1.0,,-1,9,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-317.27752870646316,50.0,64.69342470169067,,50.0,1.0,,-1,10,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-361.5201392869419,50.0,54.93527317047119,,50.0,1.0,,-1,11,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-624.0728734264243,50.0,55.62470197677612,,50.0,1.0,,-1,12,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-624.0728734264243,50.0,203.58302855491638,,50.0,1.0,,-1,13,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
inf,50.0,5.158026695251465,,50.0,1.0,,-1,14,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-325.8168996563288,50.0,55.88493347167969,,50.0,1.0,,-1,15,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-241.7721913198565,50.0,54.22183084487915,,50.0,1.0,,-1,16,1,Irrigation,irrigation8,8,50,1,True,CMandAS2
-624.0728734264243,50.0,52.09688329696655,,50.0,1.0,CMAbounded,-1,0,1,Irrigation,irrigation8,8,50,1,True,CMA
-624.0728734264243,50.0,54.902754068374634,,50.0,1.0,CMAbounded,-1,1,1,Irrigation,irrigation8,8,50,1,True,CMA
-250.85321685932112,50.0,94.7720365524292,,50.0,1.0,CMAbounded,-1,2,1,Irrigation,irrigation8,8,50,1,True,CMA
-241.7721913198565,50.0,74.49595189094543,,50.0,1.0,CMAbounded,-1,3,1,Irrigation,irrigation8,8,50,1,True,CMA
-241.7721913198565,50.0,103.2008216381073,,50.0,1.0,CMAbounded,-1,4,1,Irrigation,irrigation8,8,50,1,True,CMA
-579.784405389223,50.0,81.32123303413391,,50.0,1.0,CMAbounded,-1,5,1,Irrigation,irrigation8,8,50,1,True,CMA
-241.7721913198565,50.0,81.06459879875183,,50.0,1.0,CMAbounded,-1,6,1,Irrigation,irrigation8,8,50,1,True,CMA
inf,50.0,6.799216032028198,,50.0,1.0,CMAbounded,-1,7,1,Irrigation,irrigation8,8,50,1,True,CMA
-579.784405389223,50.0,61.28860688209534,,50.0,1.0,CMAbounded,-1,8,1,Irrigation,irrigation8,8,50,1,True,CMA
-64.65835116314862,50.0,64.96200370788574,,50.0,1.0,CMAbounded,-1,9,1,Irrigation,irrigation8,8,50,1,True,CMA
-317.27752870646316,50.0,56.62985301017761,,50.0,1.0,CMAbounded,-1,10,1,Irrigation,irrigation8,8,50,1,True,CMA
-361.5201392869419,50.0,55.084606409072876,,50.0,1.0,CMAbounded,-1,11,1,Irrigation,irrigation8,8,50,1,True,CMA
-624.0728734264243,50.0,53.03421878814697,,50.0,1.0,CMAbounded,-1,12,1,Irrigation,irrigation8,8,50,1,True,CMA
-624.0728734264243,50.0,50.221195936203,,50.0,1.0,CMAbounded,-1,13,1,Irrigation,irrigation8,8,50,1,True,CMA
inf,50.0,5.375148296356201,,50.0,1.0,CMAbounded,-1,14,1,Irrigation,irrigation8,8,50,1,True,CMA
-325.8168996563288,50.0,51.196394205093384,,50.0,1.0,CMAbounded,-1,15,1,Irrigation,irrigation8,8,50,1,True,CMA
-241.7721913198565,50.0,49.81055212020874,,50.0,1.0,CMAbounded,-1,16,1,Irrigation,irrigation8,8,50,1,True,CMA
-624.0728734264243,50.0,50.423476219177246,,50.0,1.0,,-1,0,1,Irrigation,irrigation8,8,50,1,True,DE
-624.0728734264243,50.0,50.91168785095215,,50.0,1.0,,-1,1,1,Irrigation,irrigation8,8,50,1,True,DE
-250.85321685932112,50.0,50.14803695678711,,50.0,1.0,,-1,2,1,Irrigation,irrigation8,8,50,1,True,DE
-241.7721913198565,50.0,50.24695324897766,,50.0,1.0,,-1,3,1,Irrigation,irrigation8,8,50,1,True,DE
-241.7721913198565,50.0,50.133700370788574,,50.0,1.0,,-1,4,1,Irrigation,irrigation8,8,50,1,True,DE
-579.784405389223,50.0,49.71812319755554,,50.0,1.0,,-1,5,1,Irrigation,irrigation8,8,50,1,True,DE
-241.7721913198565,50.0,49.98503303527832,,50.0,1.0,,-1,6,1,Irrigation,irrigation8,8,50,1,True,DE
inf,50.0,4.8377790451049805,,50.0,1.0,,-1,7,1,Irrigation,irrigation8,8,50,1,True,DE
-579.784405389223,50.0,51.784343004226685,,50.0,1.0,,-1,8,1,Irrigation,irrigation8,8,50,1,True,DE
-64.65835116314862,50.0,50.538785457611084,,50.0,1.0,,-1,9,1,Irrigation,irrigation8,8,50,1,True,DE
-317.27752870646316,50.0,49.632843017578125,,50.0,1.0,,-1,10,1,Irrigation,irrigation8,8,50,1,True,DE
-361.5201392869419,50.0,50.772916316986084,,50.0,1.0,,-1,11,1,Irrigation,irrigation8,8,50,1,True,DE
-624.0728734264243,50.0,283.59872031211853,,50.0,1.0,,-1,12,1,Irrigation,irrigation8,8,50,1,True,DE
-624.0728734264243,50.0,51.60406231880188,,50.0,1.0,,-1,13,1,Irrigation,irrigation8,8,50,1,True,DE
inf,50.0,4.966363191604614,,50.0,1.0,,-1,14,1,Irrigation,irrigation8,8,50,1,True,DE
-325.8168996563288,50.0,50.257694482803345,,50.0,1.0,,-1,15,1,Irrigation,irrigation8,8,50,1,True,DE
-241.7721913198565,50.0,63.05339479446411,,50.0,1.0,,-1,16,1,Irrigation,irrigation8,8,50,1,True,DE
-624.0728734264243,50.0,124.11619424819946,,50.0,1.0,,-1,0,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-624.0728734264243,50.0,72.1941442489624,,50.0,1.0,,-1,1,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-250.85321685932112,50.0,71.86866521835327,,50.0,1.0,,-1,2,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-241.7721913198565,50.0,50.24640941619873,,50.0,1.0,,-1,3,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-241.7721913198565,50.0,62.35728192329407,,50.0,1.0,,-1,4,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-579.784405389223,50.0,51.282952070236206,,50.0,1.0,,-1,5,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-241.7721913198565,50.0,50.1786413192749,,50.0,1.0,,-1,6,1,Irrigation,irrigation8,8,50,1,True,MetaModel
inf,50.0,5.378619909286499,,50.0,1.0,,-1,7,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-579.784405389223,50.0,50.38662266731262,,50.0,1.0,,-1,8,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-64.65835116314862,50.0,50.991628646850586,,50.0,1.0,,-1,9,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-317.27752870646316,50.0,221.29225063323975,,50.0,1.0,,-1,10,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-361.5201392869419,50.0,54.410306453704834,,50.0,1.0,,-1,11,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-624.0728734264243,50.0,53.26515054702759,,50.0,1.0,,-1,12,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-624.0728734264243,50.0,52.2080557346344,,50.0,1.0,,-1,13,1,Irrigation,irrigation8,8,50,1,True,MetaModel
inf,50.0,4.575796842575073,,50.0,1.0,,-1,14,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-325.8168996563288,50.0,53.72834515571594,,50.0,1.0,,-1,15,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-241.7721913198565,50.0,51.38092303276062,,50.0,1.0,,-1,16,1,Irrigation,irrigation8,8,50,1,True,MetaModel
-624.0728734264243,50.0,51.8475661277771,,2.0,1.0,MetaTuneRecentering,-1,0,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-624.0728734264243,50.0,51.642277002334595,,2.0,1.0,MetaTuneRecentering,-1,1,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-250.85321685932112,50.0,56.343191385269165,,2.0,1.0,MetaTuneRecentering,-1,2,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-241.7721913198565,50.0,52.44890213012695,,2.0,1.0,MetaTuneRecentering,-1,3,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-241.7721913198565,50.0,51.221484422683716,,2.0,1.0,MetaTuneRecentering,-1,4,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-579.784405389223,50.0,51.479607582092285,,2.0,1.0,MetaTuneRecentering,-1,5,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-241.7721913198565,50.0,52.06034588813782,,2.0,1.0,MetaTuneRecentering,-1,6,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
inf,50.0,4.494845390319824,,2.0,1.0,MetaTuneRecentering,-1,7,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-579.784405389223,50.0,50.509413719177246,,2.0,1.0,MetaTuneRecentering,-1,8,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-64.65835116314862,50.0,52.21236181259155,,2.0,1.0,MetaTuneRecentering,-1,9,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-317.27752870646316,50.0,50.62584733963013,,2.0,1.0,MetaTuneRecentering,-1,10,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-361.5201392869419,50.0,51.241432428359985,,2.0,1.0,MetaTuneRecentering,-1,11,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-624.0728734264243,50.0,49.447176694869995,,2.0,1.0,MetaTuneRecentering,-1,12,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-624.0728734264243,50.0,51.18443417549133,,2.0,1.0,MetaTuneRecentering,-1,13,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
inf,50.0,4.9332733154296875,,2.0,1.0,MetaTuneRecentering,-1,14,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-325.8168996563288,50.0,50.65838098526001,,2.0,1.0,MetaTuneRecentering,-1,15,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-241.7721913198565,50.0,50.62339758872986,,2.0,1.0,MetaTuneRecentering,-1,16,1,Irrigation,irrigation8,8,50,30,True,NGOpt10
-624.0728734264243,50.0,50.51728892326355,,2.0,1.0,,-1,0,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-624.0728734264243,50.0,50.69797420501709,,2.0,1.0,,-1,1,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-250.85321685932112,50.0,49.89224982261658,,2.0,1.0,,-1,2,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-241.7721913198565,50.0,50.11774945259094,,2.0,1.0,,-1,3,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-241.7721913198565,50.0,49.9894700050354,,2.0,1.0,,-1,4,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-579.784405389223,50.0,50.523386001586914,,2.0,1.0,,-1,5,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-241.7721913198565,50.0,50.49248671531677,,2.0,1.0,,-1,6,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
inf,50.0,4.828061819076538,,2.0,1.0,,-1,7,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-579.784405389223,50.0,51.75063514709473,,2.0,1.0,,-1,8,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-64.65835116314862,50.0,49.40378451347351,,2.0,1.0,,-1,9,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-317.27752870646316,50.0,51.817501068115234,,2.0,1.0,,-1,10,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-361.5201392869419,50.0,50.68912959098816,,2.0,1.0,,-1,11,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-624.0728734264243,50.0,51.90496206283569,,2.0,1.0,,-1,12,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-624.0728734264243,50.0,50.81322932243347,,2.0,1.0,,-1,13,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
inf,50.0,4.857378244400024,,2.0,1.0,,-1,14,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-325.8168996563288,50.0,49.08019542694092,,2.0,1.0,,-1,15,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-241.7721913198565,50.0,52.81528830528259,,2.0,1.0,,-1,16,1,Irrigation,irrigation8,8,50,30,True,CMandAS2
-624.0728734264243,50.0,129.85398960113525,,2.0,1.0,CMAbounded,-1,0,1,Irrigation,irrigation8,8,50,30,True,CMA
-624.0728734264243,50.0,122.10253691673279,,2.0,1.0,CMAbounded,-1,1,1,Irrigation,irrigation8,8,50,30,True,CMA
-250.85321685932112,50.0,124.55747199058533,,2.0,1.0,CMAbounded,-1,2,1,Irrigation,irrigation8,8,50,30,True,CMA
-241.7721913198565,50.0,123.60082197189331,,2.0,1.0,CMAbounded,-1,3,1,Irrigation,irrigation8,8,50,30,True,CMA
-241.7721913198565,50.0,123.26758885383606,,2.0,1.0,CMAbounded,-1,4,1,Irrigation,irrigation8,8,50,30,True,CMA
-579.784405389223,50.0,62.49545764923096,,2.0,1.0,CMAbounded,-1,5,1,Irrigation,irrigation8,8,50,30,True,CMA
-241.7721913198565,50.0,65.54362106323242,,2.0,1.0,CMAbounded,-1,6,1,Irrigation,irrigation8,8,50,30,True,CMA
inf,50.0,13.287746667861938,,2.0,1.0,CMAbounded,-1,7,1,Irrigation,irrigation8,8,50,30,True,CMA
